기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20231,1111053000,사직동,CS200008,한의원,659971751 ,26914 ,612577465 ,47394286 ,132395326 ,128401510 ,118910906 ,108443312 ,124426411 ,45660604 ,1733682 ,0 ,81132900 ,275020215 ,203279679 ,100538957 ,0 ,303119659 ,336078061 ,0 ,19983538 ,106461467 ,164872482 ,157871452 ,190008783 ,25973 ,941 ,5665 ,4954 ,4899 ,5360 ,5095 ,912 ,29 ,0 ,4371 ,10662 ,7740 ,4141 ,0 ,12660 ,14192 ,0 ,1028 ,4519 ,6127 ,7359 ,7817 
20231,1111053000,사직동,CS200016,당구장,145600599 ,3585 ,127745243 ,17855356 ,26443488 ,25419595 ,20333830 ,40349210 ,15199120 ,15533847 ,2321509 ,1098158 ,24347402 ,19854005 ,10677336 ,48300812 ,41322886 ,81820883 ,54079881 ,0 ,25509839 ,46526275 ,23783678 ,24902513 ,15178459 ,3128 ,457 ,656 ,595 ,605 ,622 ,650 ,318 ,139 ,39 ,54 ,596 ,632 ,1460 ,804 ,3180 ,197 ,0 ,119 ,372 ,424 ,1543 ,920 
20231,1111053000,사직동,CS200024,스포츠클럽,1295291708 ,2866 ,1143569441 ,151722267 ,270669757 ,257808723 ,165337197 ,201368470 ,248385294 ,126822370 ,24899897 ,0 ,174724907 ,183275325 ,324026610 ,535223208 ,78041658 ,548687797 ,682926198 ,1734467 ,189734005 ,255113969 ,357086967 ,334755812 ,93188775 ,2607 ,259 ,729 ,518 ,471 ,428 ,461 ,191 ,68 ,0 ,329 ,678 ,507 ,1124 ,228 ,1388 ,1370 ,29 ,707 ,792 ,601 ,470 ,158 
20231,1111053000,사직동,CS200025,자동차수리,665011293 ,2744 ,555847454 ,109163839 ,101510488 ,128933639 ,82298942 ,100895135 ,142209250 ,109163839 ,0 ,0 ,90318741 ,213617649 ,193752884 ,167322019 ,0 ,399780809 ,170159392 ,0 ,17848646 ,111965895 ,132433864 ,143867528 ,163824268 ,2224 ,520 ,408 ,440 ,304 ,456 ,616 ,520 ,0 ,0 ,504 ,864 ,984 ,392 ,0 ,1620 ,748 ,0 ,83 ,561 ,558 ,591 ,575 
20231,1111053000,사직동,CS200028,미용실,389467735 ,7621 ,287788675 ,101679060 ,55213140 ,46389445 ,47633066 ,58104617 ,80448407 ,54731448 ,46947612 ,0 ,8108577 ,90817051 ,125777912 ,161895429 ,2868766 ,168186288 ,212616887 ,2682729 ,24809618 ,96629643 ,87791321 ,116593844 ,52296022 ,6084 ,1537 ,1072 ,1087 ,1068 ,1290 ,1567 ,915 ,622 ,0 ,294 ,2021 ,2443 ,2823 ,40 ,4617 ,2972 ,79 ,671 ,2087 ,1937 ,1892 ,925 
20231,1111053000,사직동,CS200029,네일숍,24690021 ,730 ,22640649 ,2049372 ,4049929 ,4553608 ,5240978 ,4234447 ,4561687 ,2038354 ,11018 ,0 ,0 ,8007872 ,5615867 ,10775552 ,290730 ,1633016 ,23057005 ,0 ,791992 ,13464040 ,5719531 ,3348210 ,1366248 ,686 ,44 ,99 ,149 ,164 ,128 ,146 ,33 ,11 ,0 ,0 ,315 ,102 ,288 ,25 ,44 ,686 ,0 ,55 ,401 ,183 ,69 ,22 
20231,1111053000,사직동,CS200030,피부관리실,169362897 ,747 ,135131170 ,34231727 ,16651531 ,48887293 ,35153836 ,18170148 ,16268362 ,32115432 ,2116295 ,0 ,4072799 ,26869343 ,48654383 ,67314160 ,22452212 ,26354468 ,143008429 ,395952 ,5958438 ,55128046 ,36382740 ,40841316 ,30656405 ,602 ,145 ,102 ,122 ,212 ,55 ,111 ,90 ,55 ,0 ,4 ,127 ,178 ,356 ,82 ,91 ,656 ,14 ,117 ,228 ,134 ,167 ,87 
20231,1111053000,사직동,CS200031,세탁소,76623795 ,4643 ,59536688 ,17087107 ,12853346 ,10869147 ,12481464 ,12925804 ,10406927 ,17087107 ,0 ,0 ,18813105 ,21847579 ,19246336 ,16716775 ,0 ,36106881 ,36047468 ,172936 ,5734787 ,12722730 ,12697847 ,29218300 ,11607749 ,3406 ,1237 ,772 ,567 ,693 ,643 ,731 ,1237 ,0 ,0 ,1205 ,1153 ,1230 ,1055 ,0 ,2731 ,1748 ,14 ,222 ,1174 ,708 ,1695 ,665 
20231,1111053000,사직동,CS200034,여관,63184778 ,1310 ,39969376 ,23215402 ,5946803 ,8119673 ,9892278 ,8119672 ,7890950 ,12636955 ,10578447 ,7376322 ,2058509 ,2515955 ,9263289 ,31506616 ,10464087 ,33170840 ,10172202 ,457446 ,12078603 ,11080367 ,5527475 ,8308781 ,5890369 ,805 ,505 ,126 ,166 ,200 ,171 ,142 ,281 ,224 ,143 ,57 ,69 ,200 ,635 ,206 ,695 ,220 ,12 ,243 ,260 ,122 ,173 ,103 
20231,1111053000,사직동,CS200037,노래방,348500250 ,3934 ,261189958 ,87310292 ,31805831 ,38836712 ,66217949 ,62932912 ,61396554 ,54492058 ,32818234 ,145526202 ,0 ,0 ,8036285 ,41417241 ,153520522 ,234193979 ,59194051 ,200334 ,18751640 ,65208927 ,81463286 ,86624598 ,41139251 ,2766 ,1168 ,460 ,440 ,553 ,561 ,752 ,663 ,505 ,1224 ,0 ,0 ,124 ,667 ,1919 ,2538 ,1027 ,16 ,558 ,1097 ,685 ,823 ,381 
20231,1111053000,사직동,CS300001,슈퍼마켓,1321446683 ,92312 ,1079774627 ,241672056 ,157457903 ,231821513 ,197441801 ,244184953 ,248868457 ,154161815 ,87510241 ,10219446 ,122764630 ,355749592 ,265496262 ,456074686 ,111142067 ,621809935 ,474868054 ,4329144 ,101791099 ,313818079 ,295426285 ,217899504 ,163413882 ,77333 ,14979 ,13869 ,15664 ,15406 ,16526 ,15868 ,9208 ,5771 ,566 ,16927 ,23349 ,18194 ,26014 ,7262 ,51882 ,35101 ,693 ,10579 ,24481 ,20334 ,18190 ,12705 
20231,1111053000,사직동,CS300002,편의점,5084404902 ,892970 ,4154745077 ,929659825 ,810147505 ,840805729 ,796192344 ,860848385 ,846751114 ,496989484 ,432670341 ,216760398 ,1268917894 ,1098972066 ,769772800 ,1105095960 ,624885784 ,3099265172 ,1750706116 ,35431214 ,796290433 ,1520146565 ,1237664059 ,879507244 ,380931773 ,726634 ,166336 ,137850 ,145556 ,143928 ,152528 ,146772 ,89303 ,77033 ,28691 ,268801 ,182119 ,141327 ,184083 ,87949 ,526086 ,350291 ,10585 ,181359 ,284564 ,201444 ,137397 ,61034 
20231,1111053000,사직동,CS300006,미곡판매,252729995 ,6254 ,207263624 ,45466371 ,26791087 ,85801516 ,23346731 ,42294587 ,29029703 ,45466371 ,0 ,0 ,326350 ,101333924 ,71488650 ,79581071 ,0 ,36605316 ,156025541 ,0 ,61820781 ,60773553 ,19935494 ,46535079 ,3565950 ,4604 ,1650 ,755 ,893 ,850 ,1089 ,1017 ,1650 ,0 ,0 ,36 ,1690 ,1922 ,2606 ,0 ,1097 ,4955 ,0 ,2178 ,2051 ,592 ,994 ,237 
20231,1111053000,사직동,CS300010,반찬가게,590000000 ,18838 ,542906269 ,47093731 ,98786975 ,57339115 ,169825782 ,76380708 ,140573689 ,42147863 ,4945868 ,0 ,47496436 ,261606962 ,136579965 ,144316637 ,0 ,175098767 ,369035769 ,0 ,2857916 ,119874035 ,62258289 ,204953960 ,154190332 ,17559 ,1279 ,3849 ,3187 ,2704 ,3606 ,4213 ,1175 ,104 ,0 ,2025 ,6024 ,5069 ,5720 ,0 ,6736 ,10609 ,0 ,184 ,1114 ,2779 ,9249 ,4020 
20231,1111053000,사직동,CS300011,일반의류,3662825067 ,28853 ,2671500008 ,991325059 ,431203829 ,458634422 ,550583454 ,691064689 ,540013614 ,713354573 ,277970486 ,0 ,15386605 ,982264568 ,1044217142 ,1537618872 ,83337880 ,811308875 ,2770566427 ,901688 ,459728026 ,1087330513 ,1215494150 ,531395682 ,287025244 ,22556 ,6297 ,3645 ,4654 ,4612 ,5050 ,4595 ,4448 ,1849 ,0 ,227 ,8915 ,7771 ,11129 ,811 ,3944 ,24366 ,20 ,3438 ,8020 ,8643 ,5079 ,3109 
20231,1111053000,사직동,CS300015,가방,27000000 ,2510 ,16336984 ,10663016 ,2380530 ,3231804 ,5409272 ,2444861 ,2870517 ,5762045 ,4900971 ,0 ,950831 ,5594052 ,10115485 ,7015103 ,3324529 ,11495768 ,15060468 ,34679 ,8673642 ,9042477 ,3141295 ,1777589 ,3886554 ,1459 ,1051 ,275 ,329 ,291 ,251 ,313 ,562 ,489 ,0 ,102 ,604 ,1013 ,749 ,42 ,899 ,1585 ,5 ,916 ,923 ,362 ,204 ,74 
20231,1111053000,사직동,CS300016,안경,237613228 ,1827 ,189731168 ,47882060 ,55750098 ,24636573 ,31588991 ,37439582 ,40315924 ,39337469 ,8544591 ,0 ,8143915 ,74191741 ,100035144 ,53624454 ,1617974 ,131924635 ,102634902 ,2159626 ,29660720 ,51230400 ,43036233 ,43243355 ,65229203 ,1458 ,369 ,341 ,262 ,274 ,241 ,340 ,295 ,74 ,0 ,105 ,592 ,625 ,483 ,22 ,838 ,941 ,31 ,354 ,482 ,249 ,347 ,316 
20231,1111053000,사직동,CS300017,시계및귀금속,19144394 ,461 ,16967924 ,2176470 ,3028394 ,8437106 ,683545 ,3896502 ,922377 ,2176470 ,0 ,0 ,823529 ,1323238 ,12232921 ,4764706 ,0 ,7860453 ,11231223 ,0 ,0 ,1210873 ,981200 ,6392334 ,10507268 ,403 ,58 ,56 ,48 ,96 ,103 ,100 ,58 ,0 ,0 ,87 ,110 ,86 ,178 ,0 ,230 ,225 ,0 ,0 ,131 ,102 ,73 ,149 
20231,1111053000,사직동,CS300018,의약품,416310999 ,33308 ,377491051 ,38819948 ,82710127 ,88645954 ,69195143 ,58416478 ,78523349 ,38321706 ,498242 ,0 ,105022499 ,131276276 ,116768342 ,63196810 ,47072 ,212080810 ,204099968 ,16278 ,30873222 ,75096987 ,74513278 ,99454644 ,136226370 ,31068 ,2240 ,7299 ,6110 ,6037 ,5436 ,6186 ,2164 ,76 ,0 ,7774 ,10953 ,9775 ,4797 ,9 ,16187 ,17110 ,11 ,4186 ,7212 ,6262 ,7320 ,8306 
20231,1111053000,사직동,CS300019,의료기기,1955917791 ,4305 ,1937827119 ,18090672 ,57782550 ,476141123 ,527252317 ,26228112 ,850423017 ,18090672 ,0 ,0 ,541375147 ,795115324 ,575041283 ,44386037 ,0 ,1313853592 ,633994010 ,0 ,14055578 ,22193018 ,147092636 ,425971450 ,1338534919 ,4035 ,270 ,941 ,672 ,674 ,270 ,1478 ,270 ,0 ,0 ,942 ,1212 ,2016 ,135 ,0 ,2018 ,2153 ,0 ,135 ,135 ,808 ,673 ,2421 
20231,1111053000,사직동,CS300021,문구,2494577204 ,121387 ,2437988205 ,56588999 ,464791710 ,511836905 ,593534594 ,423958035 ,443866961 ,56011344 ,577655 ,0 ,477092021 ,694633026 ,870441025 ,446859229 ,5551903 ,600492554 ,446655301 ,1277516 ,109310779 ,230797007 ,279999800 ,215293264 ,210268603 ,116008 ,5379 ,23428 ,23224 ,22127 ,23628 ,23601 ,5315 ,64 ,0 ,22601 ,41704 ,33405 ,22970 ,707 ,45880 ,47485 ,183 ,12106 ,27085 ,23795 ,15276 ,14896 
20231,1111053000,사직동,CS300022,화장품,2263329954 ,91026 ,1777066563 ,486263391 ,369189020 ,376077069 ,400264138 ,306904835 ,324631501 ,259603792 ,226659599 ,0 ,83164648 ,621413538 ,540811107 ,861880909 ,156059752 ,664241594 ,1419654578 ,21891612 ,500512478 ,658143216 ,417214677 ,278913113 ,207221078 ,68693 ,22333 ,14318 ,14364 ,13424 ,12914 ,13673 ,12141 ,10192 ,0 ,4165 ,24275 ,21761 ,34036 ,6789 ,23281 ,65123 ,926 ,25266 ,29110 ,16579 ,10871 ,5654 
20231,1111053000,사직동,CS300028,화초,268861302 ,5856 ,250685429 ,18175873 ,53768780 ,42924288 ,51367851 ,46556079 ,56068431 ,10353980 ,7821893 ,0 ,43038143 ,89950934 ,64801660 ,64261317 ,6809248 ,71105070 ,113041602 ,0 ,26960131 ,49345715 ,50651040 ,44079534 ,13110250 ,5268 ,588 ,902 ,1036 ,917 ,984 ,1429 ,349 ,239 ,0 ,945 ,1632 ,1539 ,1718 ,22 ,1932 ,2963 ,0 ,1041 ,1556 ,1375 ,678 ,242 
20231,1111053000,사직동,CS300043,전자상거래업,314910443 ,8330 ,159998434 ,154912009 ,41024244 ,20723300 ,47477601 ,26001569 ,24771720 ,109665100 ,45246909 ,0 ,13648945 ,137424932 ,104324251 ,57824583 ,1687732 ,80965570 ,225415160 ,21564582 ,67895619 ,96133825 ,71445661 ,30632274 ,18708770 ,4476 ,3854 ,855 ,614 ,1129 ,1038 ,840 ,2379 ,1475 ,0 ,241 ,3304 ,3289 ,1394 ,102 ,1891 ,6287 ,972 ,1944 ,1761 ,1901 ,993 ,605 
20231,1111054000,삼청동,CS100001,한식음식점,7375948354 ,214801 ,4463513930 ,2912434424 ,817368565 ,820791712 ,949188695 ,909672886 ,966492072 ,1490605879 ,1421828545 ,4349678 ,92107108 ,3243817566 ,1781919086 ,2038965778 ,214789138 ,3172142503 ,3179873014 ,17808046 ,905766596 ,1443628669 ,1444048246 ,1444240980 ,1096522976 ,136000 ,78801 ,22815 ,25779 ,29665 ,28100 ,29641 ,40894 ,37907 ,61 ,3960 ,99920 ,55431 ,53239 ,2190 ,93981 ,102498 ,902 ,32494 ,46478 ,43600 ,43440 ,29570 
20231,1111054000,삼청동,CS100003,일식음식점,24416601 ,677 ,13340685 ,11075916 ,4556336 ,3068827 ,2077153 ,824161 ,2814208 ,6238159 ,4837757 ,0 ,0 ,12898451 ,6700494 ,4817656 ,0 ,11618656 ,10874902 ,0 ,3591465 ,4127504 ,7524655 ,4415626 ,2834309 ,402 ,275 ,127 ,95 ,67 ,33 ,80 ,127 ,148 ,0 ,0 ,389 ,160 ,128 ,0 ,309 ,323 ,0 ,100 ,134 ,188 ,128 ,80 
20231,1111054000,삼청동,CS100004,양식음식점,4447327037 ,61878 ,2854514170 ,1592812867 ,366179738 ,575812737 ,651250295 ,581380075 ,679891325 ,917248145 ,675564722 ,7617209 ,86555247 ,1571832920 ,769422614 ,1777024493 ,234874554 ,1515604851 ,2041661127 ,9861755 ,630996681 ,1108913188 ,714196860 ,690573809 ,402723682 ,37577 ,24301 ,5832 ,6690 ,7907 ,7941 ,9207 ,13130 ,11171 ,57 ,3176 ,26397 ,15273 ,15962 ,1013 ,21754 ,33941 ,325 ,12398 ,17260 ,11049 ,9313 ,5354 
20231,1111054000,삼청동,CS100005,제과점,1178687744 ,86172 ,728281224 ,450406520 ,126584053 ,119179251 ,162082612 ,155207712 ,165227596 ,232203358 ,218203162 ,0 ,54640178 ,454865804 ,495942097 ,173099729 ,139936 ,325765753 ,837941738 ,4772421 ,263496187 ,311218619 ,229930398 ,209587952 ,144701913 ,54009 ,32163 ,9660 ,8895 ,11773 ,11393 ,12288 ,16784 ,15379 ,0 ,4074 ,32633 ,36390 ,13048 ,27 ,23562 ,62114 ,448 ,20330 ,23537 ,15947 ,14966 ,10447 
20231,1111054000,삼청동,CS100006,패스트푸드점,111870248 ,4511 ,54249248 ,57621000 ,4229886 ,9146898 ,12344501 ,14442369 ,14085594 ,30654507 ,26966493 ,0 ,4465628 ,60137233 ,41735487 ,5531900 ,0 ,35222066 ,74343273 ,25860 ,38685569 ,35952900 ,18551804 ,9790555 ,6558651 ,2333 ,2178 ,217 ,417 ,515 ,594 ,590 ,1190 ,988 ,0 ,161 ,2104 ,1916 ,330 ,0 ,1475 ,2940 ,6 ,1555 ,1375 ,710 ,476 ,293 
20231,1111054000,삼청동,CS100008,분식전문점,1558647449 ,143469 ,949331621 ,609315828 ,135279055 ,167688259 ,218091963 ,200465718 ,227806626 ,348251590 ,261064238 ,0 ,23587146 ,498675531 ,514082912 ,447144817 ,75157043 ,615130556 ,876615805 ,12634062 ,413771617 ,507228302 ,322697569 ,174046695 ,61368114 ,87062 ,56407 ,13081 ,15041 ,20748 ,17270 ,20922 ,32066 ,24341 ,0 ,2655 ,46592 ,53816 ,38460 ,1946 ,57701 ,82480 ,1734 ,40747 ,45329 ,29400 ,16752 ,6220 
20231,1111054000,삼청동,CS100009,호프-간이주점,247653549 ,3543 ,153245740 ,94407809 ,8315035 ,27291094 ,34345305 ,31310142 ,51984164 ,54427527 ,39980282 ,1241722 ,0 ,32010470 ,21706297 ,85869542 ,106825518 ,75878932 ,121906150 ,890376 ,72923660 ,79959733 ,18367340 ,19980921 ,5663050 ,1950 ,1593 ,224 ,268 ,413 ,469 ,576 ,874 ,719 ,7 ,0 ,401 ,742 ,1228 ,1165 ,1188 ,2044 ,52 ,1334 ,1084 ,383 ,294 ,83 
20231,1111054000,삼청동,CS100010,커피-음료,6900190348 ,441567 ,4035648038 ,2864542310 ,753497339 ,747592798 ,810996660 ,791542183 ,932019058 ,1568177818 ,1296364492 ,706171 ,210063737 ,2151729466 ,2781767895 ,1655263375 ,100659704 ,2429603138 ,3938974042 ,40248005 ,1590096392 ,1629979489 ,1333820273 ,1130810051 ,643622970 ,270243 ,171324 ,51041 ,48267 ,56514 ,53888 ,60533 ,95591 ,75733 ,242 ,23593 ,141387 ,177696 ,93129 ,5520 ,159222 ,266895 ,4384 ,120613 ,122042 ,78877 ,63737 ,36459 
20231,1111054000,삼청동,CS200007,치과의원,228906235 ,1883 ,197904931 ,31001304 ,35665659 ,29767111 ,50240620 ,60013336 ,22218205 ,31001304 ,0 ,0 ,18241146 ,67587890 ,94856738 ,48220461 ,0 ,114819419 ,114086816 ,0 ,1848894 ,1893659 ,40865376 ,70499264 ,113799042 ,1676 ,207 ,372 ,219 ,401 ,350 ,334 ,207 ,0 ,0 ,240 ,592 ,745 ,306 ,0 ,930 ,953 ,0 ,107 ,121 ,319 ,560 ,776 
20231,1111054000,삼청동,CS200008,한의원,119653624 ,775 ,87035029 ,32618595 ,6044543 ,56131837 ,4696238 ,5510211 ,14652200 ,32618595 ,0 ,0 ,11091220 ,40715708 ,61437944 ,6408752 ,0 ,24742170 ,94911454 ,0 ,99649 ,18046668 ,38351240 ,53661133 ,9494934 ,591 ,184 ,50 ,175 ,123 ,45 ,198 ,184 ,0 ,0 ,86 ,408 ,233 ,48 ,0 ,212 ,563 ,0 ,8 ,207 ,85 ,273 ,202 
20231,1111054000,삼청동,CS300001,슈퍼마켓,65893067 ,6642 ,53042882 ,12850185 ,13307222 ,10741784 ,8045508 ,6574443 ,14373925 ,6293265 ,6556920 ,0 ,7557632 ,18810257 ,28480312 ,9795306 ,1249560 ,23232487 ,27005510 ,842983 ,4138540 ,8231421 ,8656640 ,8584489 ,19783927 ,5022 ,1620 ,889 ,986 ,1066 ,945 ,1136 ,930 ,690 ,0 ,1089 ,1973 ,2150 ,1258 ,172 ,2945 ,3133 ,251 ,975 ,1193 ,1244 ,900 ,1512 
20231,1111054000,삼청동,CS300002,편의점,532407291 ,102640 ,374449909 ,157957382 ,70359918 ,71236449 ,77193540 ,74240413 ,81419589 ,82519662 ,75437720 ,15387229 ,123236294 ,125963228 ,125565394 ,111498285 ,30756861 ,306922205 ,206884891 ,4620370 ,103718939 ,154605213 ,116954864 ,88176200 ,45731510 ,71169 ,31471 ,13912 ,13721 ,14108 ,14268 ,15160 ,16686 ,14785 ,1323 ,21704 ,26925 ,27733 ,20919 ,4036 ,56583 ,44058 ,1669 ,23070 ,29389 ,21268 ,17328 ,7915 
20231,1111054000,삼청동,CS300010,반찬가게,446367060 ,3281 ,382936615 ,63430445 ,56712620 ,50287741 ,102387020 ,35873157 ,137676077 ,30513666 ,32916779 ,0 ,1008961 ,75612319 ,227858040 ,141887740 ,0 ,283615578 ,136518497 ,0 ,16442107 ,32505599 ,104646165 ,140561014 ,125979190 ,2643 ,638 ,469 ,781 ,362 ,362 ,669 ,468 ,170 ,0 ,202 ,760 ,1722 ,597 ,0 ,1581 ,1296 ,0 ,520 ,328 ,288 ,1041 ,700 
20231,1111054000,삼청동,CS300011,일반의류,5250745936 ,107555 ,2764550252 ,2486195684 ,428827733 ,552610283 ,594661196 ,625745078 ,562705962 ,1431580809 ,1054614875 ,0 ,16073925 ,1145625390 ,2447156062 ,1621104995 ,20785564 ,2014601652 ,3147281322 ,9350821 ,990292525 ,1508356428 ,783901430 ,1181771908 ,688209865 ,53942 ,53613 ,10405 ,8822 ,11536 ,11193 ,11986 ,31213 ,22400 ,0 ,666 ,26716 ,53778 ,26191 ,204 ,30356 ,76698 ,551 ,16645 ,23431 ,20558 ,30093 ,15772 
20231,1111054000,삼청동,CS300014,신발,294647687 ,1642 ,176058095 ,118589592 ,36057619 ,26736253 ,38876046 ,32429459 ,41958718 ,69884045 ,48705547 ,0 ,0 ,50440367 ,148635153 ,95572167 ,0 ,97230023 ,197417664 ,824365 ,65202821 ,109152899 ,34602477 ,68444967 ,16420158 ,1008 ,634 ,181 ,155 ,271 ,207 ,194 ,376 ,258 ,0 ,0 ,336 ,763 ,543 ,0 ,414 ,1228 ,14 ,423 ,651 ,184 ,289 ,81 
20231,1111054000,삼청동,CS300015,가방,551066 ,18 ,0 ,551066 ,0 ,0 ,0 ,0 ,0 ,551066 ,0 ,0 ,0 ,0 ,430520 ,120546 ,0 ,0 ,551066 ,0 ,0 ,120546 ,0 ,0 ,430520 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,0 ,0 ,0 ,9 ,9 ,0 ,0 ,18 ,0 ,0 ,9 ,0 ,0 ,9 
20231,1111054000,삼청동,CS300017,시계및귀금속,49917215 ,289 ,46418438 ,3498777 ,0 ,3457000 ,2354797 ,0 ,40606641 ,1033967 ,2464810 ,0 ,0 ,1169740 ,7743958 ,41003517 ,0 ,42679447 ,7237768 ,0 ,40940853 ,3221658 ,2276816 ,3477888 ,0 ,215 ,74 ,0 ,42 ,87 ,0 ,86 ,32 ,42 ,0 ,0 ,32 ,170 ,87 ,0 ,163 ,126 ,0 ,97 ,107 ,54 ,31 ,0 
20231,1111054000,삼청동,CS300018,의약품,294588350 ,28219 ,274574255 ,20014095 ,54136000 ,48045921 ,51715378 ,54552620 ,66124336 ,20014095 ,0 ,0 ,78696006 ,82958532 ,89688485 ,43245327 ,0 ,140233501 ,154354849 ,907182 ,29132514 ,40855959 ,43703533 ,55879891 ,124109271 ,26425 ,1794 ,6217 ,4492 ,4664 ,5329 ,5723 ,1794 ,0 ,0 ,6013 ,9515 ,8045 ,4646 ,0 ,12404 ,15815 ,190 ,4942 ,6384 ,5100 ,5081 ,6522 
20231,1111054000,삼청동,CS300020,서적,6001029 ,320 ,6001029 ,0 ,2117802 ,775934 ,1744071 ,338136 ,1025086 ,0 ,0 ,0 ,0 ,2858142 ,2153394 ,989493 ,0 ,0 ,6001029 ,0 ,1647969 ,0 ,1210172 ,1316952 ,1825936 ,320 ,0 ,71 ,35 ,106 ,36 ,72 ,0 ,0 ,0 ,0 ,142 ,142 ,36 ,0 ,0 ,320 ,0 ,141 ,0 ,36 ,71 ,72 
20231,1111054000,삼청동,CS300022,화장품,5236636794 ,252123 ,3584093957 ,1652542837 ,656941718 ,660286133 ,791855678 ,704302891 ,770707537 ,934360358 ,718182479 ,0 ,264394282 ,1129142953 ,1475142120 ,2002221527 ,365735912 ,1214908465 ,3880689887 ,41272736 ,1832019827 ,1640849084 ,681933420 ,640028415 ,259494871 ,173158 ,78965 ,32820 ,31977 ,36599 ,33970 ,37792 ,44242 ,34723 ,0 ,17853 ,56388 ,69281 ,90863 ,17738 ,52138 ,198790 ,2452 ,97945 ,78741 ,32021 ,28210 ,11562 
20231,1111054000,삼청동,CS300027,섬유제품,18776743 ,831 ,12220137 ,6556606 ,0 ,0 ,4013123 ,3251117 ,4955897 ,4083486 ,2473120 ,0 ,199097 ,6602662 ,9688168 ,2286816 ,0 ,4967828 ,12329680 ,0 ,1796350 ,8697481 ,3559757 ,1929401 ,1314520 ,535 ,296 ,0 ,0 ,160 ,112 ,263 ,168 ,128 ,0 ,8 ,327 ,384 ,112 ,0 ,208 ,575 ,0 ,127 ,384 ,152 ,80 ,40 
20231,1111054000,삼청동,CS300028,화초,13333989 ,36 ,4028195 ,9305794 ,822081 ,0 ,0 ,3206114 ,0 ,9305794 ,0 ,0 ,0 ,328832 ,3699363 ,9305794 ,0 ,4028195 ,9305794 ,0 ,0 ,10127875 ,328832 ,2877282 ,0 ,24 ,12 ,8 ,0 ,0 ,16 ,0 ,12 ,0 ,0 ,0 ,8 ,16 ,12 ,0 ,24 ,12 ,0 ,0 ,20 ,8 ,8 ,0 
20231,1111054000,삼청동,CS300043,전자상거래업,8000000 ,39 ,2797203 ,5202797 ,0 ,2797203 ,0 ,0 ,0 ,0 ,5202797 ,0 ,0 ,1202797 ,4000000 ,2797203 ,0 ,6797203 ,1202797 ,0 ,0 ,4000000 ,0 ,4000000 ,0 ,9 ,30 ,0 ,9 ,0 ,0 ,0 ,0 ,30 ,0 ,0 ,9 ,20 ,10 ,0 ,29 ,10 ,0 ,0 ,20 ,0 ,19 ,0 
20231,1111055000,부암동,CS100001,한식음식점,758758391 ,26759 ,522956539 ,235801852 ,61364029 ,109166984 ,114745691 ,116592108 ,121087727 ,135773487 ,100028365 ,1626245 ,23585754 ,307989116 ,140749975 ,252502498 ,32304803 ,316516343 ,287030096 ,14839229 ,87104589 ,73962525 ,123853505 ,174403076 ,129383515 ,22480 ,4279 ,3793 ,4750 ,4739 ,4841 ,4357 ,2577 ,1702 ,48 ,1483 ,13887 ,4599 ,6216 ,526 ,12459 ,11979 ,1822 ,7442 ,2675 ,3716 ,5808 ,2975 
20231,1111055000,부암동,CS100002,중식음식점,56149012 ,2004 ,38340397 ,17808615 ,8050619 ,0 ,10433386 ,11794968 ,8061424 ,8174890 ,9633725 ,0 ,75643 ,26129391 ,12124556 ,17819422 ,0 ,31721598 ,14982795 ,291768 ,4970852 ,6953790 ,14912555 ,10584672 ,8990758 ,1414 ,590 ,302 ,0 ,384 ,410 ,318 ,287 ,303 ,0 ,5 ,939 ,438 ,622 ,0 ,1211 ,562 ,21 ,183 ,232 ,540 ,448 ,346 
