기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20231,1111056000,평창동,CS300011,일반의류,32,32,0,0,0,0,0
20231,1111056000,평창동,CS300013,유아의류,4,4,0,0,0,0,0
20231,1111056000,평창동,CS300015,가방,3,3,33,1,0,0,0
20231,1111056000,평창동,CS300016,안경,1,1,0,0,0,0,0
20231,1111056000,평창동,CS300017,시계및귀금속,2,2,0,0,0,0,0
20231,1111056000,평창동,CS300018,의약품,7,7,0,0,0,0,0
20231,1111056000,평창동,CS300019,의료기기,3,3,0,0,0,0,0
20231,1111056000,평창동,CS300020,서적,5,5,0,0,0,0,0
20231,1111056000,평창동,CS300021,문구,7,7,0,0,0,0,0
20231,1111056000,평창동,CS300022,화장품,10,12,8,1,0,0,2
20231,1111056000,평창동,CS300023,미용재료,3,3,0,0,0,0,0
20231,1111056000,평창동,CS300024,운동/경기용품,1,1,0,0,0,0,0
20231,1111056000,평창동,CS300027,섬유제품,6,6,17,1,0,0,0
20231,1111056000,평창동,CS300028,화초,8,8,0,0,0,0,0
20231,1111056000,평창동,CS300029,애완동물,4,4,0,0,0,0,0
20231,1111056000,평창동,CS300031,가구,2,2,0,0,0,0,0
20231,1111056000,평창동,CS300032,가전제품,4,4,0,0,0,0,0
20231,1111056000,평창동,CS300035,인테리어,4,4,0,0,0,0,0
20231,1111056000,평창동,CS300036,조명용품,8,8,0,0,0,0,0
20231,1111056000,평창동,CS300037,중고차판매,1,1,0,0,0,0,0
20231,1111056000,평창동,CS300038,자동차부품,3,3,0,0,0,0,0
20231,1111056000,평창동,CS300040,재생용품 판매점,1,1,0,0,0,0,0
20231,1111056000,평창동,CS300041,예술품,33,33,3,1,0,0,0
20231,1111056000,평창동,CS300042,주유소,4,4,0,0,0,0,0
20231,1111056000,평창동,CS300043,전자상거래업,100,100,0,0,6,6,0
20231,1111057000,무악동,CS100001,한식음식점,15,15,7,1,0,0,0
20231,1111057000,무악동,CS100002,중식음식점,1,1,0,0,0,0,0
20231,1111057000,무악동,CS100003,일식음식점,3,3,0,0,0,0,0
20231,1111057000,무악동,CS100005,제과점,2,4,0,0,0,0,2
20231,1111057000,무악동,CS100006,패스트푸드점,1,2,0,0,0,0,1
20231,1111057000,무악동,CS100007,치킨전문점,0,2,0,0,0,0,2
20231,1111057000,무악동,CS100008,분식전문점,2,3,0,0,0,0,1
20231,1111057000,무악동,CS100009,호프-간이주점,0,1,0,0,0,0,1
20231,1111057000,무악동,CS100010,커피-음료,3,7,0,0,14,1,4
20231,1111057000,무악동,CS200001,일반교습학원,13,13,0,0,15,2,0
20231,1111057000,무악동,CS200002,외국어학원,4,4,0,0,0,0,0
20231,1111057000,무악동,CS200003,예술학원,5,5,0,0,0,0,0
20231,1111057000,무악동,CS200005,스포츠 강습,2,2,0,0,0,0,0
20231,1111057000,무악동,CS200006,일반의원,1,1,0,0,0,0,0
20231,1111057000,무악동,CS200007,치과의원,3,3,0,0,0,0,0
20231,1111057000,무악동,CS200013,기타법무서비스,0,0,0,0,0,1,0
20231,1111057000,무악동,CS200017,골프연습장,2,2,0,0,0,0,0
20231,1111057000,무악동,CS200019,PC방,1,1,0,0,0,0,0
20231,1111057000,무악동,CS200025,자동차수리,1,1,0,0,0,0,0
20231,1111057000,무악동,CS200026,자동차미용,1,1,0,0,0,0,0
20231,1111057000,무악동,CS200027,모터사이클수리,2,2,0,0,0,0,0
20231,1111057000,무악동,CS200028,미용실,7,7,0,0,0,0,0
20231,1111057000,무악동,CS200029,네일숍,1,1,0,0,0,0,0
20231,1111057000,무악동,CS200030,피부관리실,1,1,0,0,0,0,0
20231,1111057000,무악동,CS200031,세탁소,3,4,0,0,0,0,1
20231,1111057000,무악동,CS200033,부동산중개업,16,16,0,0,6,1,0
20231,1111057000,무악동,CS200034,여관,1,1,0,0,0,0,0
20231,1111057000,무악동,CS200037,노래방,1,1,0,0,0,0,0
20231,1111057000,무악동,CS200038,독서실,3,3,0,0,0,0,0
20231,1111057000,무악동,CS200040,녹음실,2,2,0,0,0,0,0
20231,1111057000,무악동,CS200043,건축물청소,4,4,0,0,0,0,0
20231,1111057000,무악동,CS200044,여행사,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300001,슈퍼마켓,9,9,0,0,0,0,0
20231,1111057000,무악동,CS300002,편의점,1,8,0,0,0,0,7
20231,1111057000,무악동,CS300004,핸드폰,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300007,육류판매,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300009,청과상,2,2,0,0,50,1,0
20231,1111057000,무악동,CS300010,반찬가게,4,4,25,1,0,0,0
20231,1111057000,무악동,CS300011,일반의류,4,4,0,0,0,0,0
20231,1111057000,무악동,CS300016,안경,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300018,의약품,7,7,0,0,0,0,0
20231,1111057000,무악동,CS300019,의료기기,2,2,0,0,0,0,0
20231,1111057000,무악동,CS300020,서적,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300021,문구,2,2,0,0,0,0,0
20231,1111057000,무악동,CS300022,화장품,19,19,0,0,0,0,0
20231,1111057000,무악동,CS300023,미용재료,2,2,0,0,0,0,0
20231,1111057000,무악동,CS300028,화초,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300029,애완동물,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300032,가전제품,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300033,철물점,3,3,0,0,0,0,0
20231,1111057000,무악동,CS300034,악기,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300036,조명용품,2,2,0,0,0,0,0
20231,1111057000,무악동,CS300038,자동차부품,1,1,0,0,0,0,0
20231,1111057000,무악동,CS300043,전자상거래업,28,28,0,0,4,1,0
20231,1111058000,교남동,CS100001,한식음식점,28,33,3,1,3,1,5
20231,1111058000,교남동,CS100002,중식음식점,7,7,0,0,0,0,0
20231,1111058000,교남동,CS100003,일식음식점,2,4,0,0,25,1,2
20231,1111058000,교남동,CS100004,양식음식점,9,9,11,1,0,0,0
20231,1111058000,교남동,CS100005,제과점,5,11,0,0,9,1,6
20231,1111058000,교남동,CS100006,패스트푸드점,5,8,0,0,13,1,3
20231,1111058000,교남동,CS100007,치킨전문점,2,7,0,0,0,0,5
20231,1111058000,교남동,CS100008,분식전문점,16,17,6,1,0,0,1
20231,1111058000,교남동,CS100009,호프-간이주점,1,1,0,0,0,0,0
20231,1111058000,교남동,CS100010,커피-음료,19,28,4,1,0,0,9
20231,1111058000,교남동,CS200001,일반교습학원,10,11,0,0,0,0,1
20231,1111058000,교남동,CS200002,외국어학원,4,4,0,0,0,0,0
20231,1111058000,교남동,CS200003,예술학원,5,5,0,0,0,0,0
20231,1111058000,교남동,CS200004,컴퓨터학원,1,1,100,1,0,0,0
20231,1111058000,교남동,CS200005,스포츠 강습,3,4,0,0,0,0,1
20231,1111058000,교남동,CS200006,일반의원,10,10,0,0,0,0,0
20231,1111058000,교남동,CS200007,치과의원,3,3,0,0,0,0,0
20231,1111058000,교남동,CS200008,한의원,6,6,0,0,0,0,0
20231,1111058000,교남동,CS200009,동물병원,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200014,회계사사무소,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200016,당구장,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200017,골프연습장,0,1,0,0,0,0,1
20231,1111058000,교남동,CS200021,기타오락장,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200022,복권방,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200023,통신기기수리,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200024,스포츠클럽,3,3,0,0,0,0,0
20231,1111058000,교남동,CS200025,자동차수리,2,2,0,0,0,0,0
20231,1111058000,교남동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200028,미용실,10,12,0,0,8,1,2
20231,1111058000,교남동,CS200029,네일숍,2,2,0,0,0,0,0
20231,1111058000,교남동,CS200031,세탁소,3,5,0,0,0,0,2
20231,1111058000,교남동,CS200032,가전제품수리,4,4,25,1,0,0,0
20231,1111058000,교남동,CS200033,부동산중개업,39,39,0,0,3,1,0
20231,1111058000,교남동,CS200034,여관,2,2,0,0,0,0,0
20231,1111058000,교남동,CS200037,노래방,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200040,녹음실,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200041,사진관,7,7,0,0,0,0,0
20231,1111058000,교남동,CS200042,통번역서비스,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200043,건축물청소,1,1,0,0,0,0,0
20231,1111058000,교남동,CS200044,여행사,4,4,0,0,0,0,0
20231,1111058000,교남동,CS300001,슈퍼마켓,10,11,0,0,0,0,1
20231,1111058000,교남동,CS300002,편의점,2,13,0,0,0,0,11
20231,1111058000,교남동,CS300003,컴퓨터및주변장치판매,7,7,0,0,0,0,0
20231,1111058000,교남동,CS300004,핸드폰,6,6,0,0,0,0,0
20231,1111058000,교남동,CS300005,주류도매,3,3,0,0,0,0,0
20231,1111058000,교남동,CS300006,미곡판매,2,2,0,0,0,0,0
20231,1111058000,교남동,CS300007,육류판매,2,2,0,0,0,0,0
20231,1111058000,교남동,CS300009,청과상,2,2,0,0,50,1,0
20231,1111058000,교남동,CS300010,반찬가게,2,2,0,0,0,0,0
20231,1111058000,교남동,CS300011,일반의류,15,15,0,0,7,1,0
20231,1111058000,교남동,CS300014,신발,1,2,0,0,0,0,1
20231,1111058000,교남동,CS300015,가방,2,2,0,0,0,0,0
20231,1111058000,교남동,CS300016,안경,1,1,0,0,0,0,0
20231,1111058000,교남동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20231,1111058000,교남동,CS300018,의약품,21,22,0,0,0,0,1
20231,1111058000,교남동,CS300019,의료기기,1,1,0,0,0,0,0
20231,1111058000,교남동,CS300020,서적,8,8,0,0,0,0,0
20231,1111058000,교남동,CS300021,문구,3,3,0,0,0,0,0
20231,1111058000,교남동,CS300022,화장품,5,5,0,0,20,1,0
20231,1111058000,교남동,CS300024,운동/경기용품,1,1,0,0,0,0,0
20231,1111058000,교남동,CS300026,완구,3,3,0,0,0,0,0
20231,1111058000,교남동,CS300027,섬유제품,1,1,0,0,0,0,0
20231,1111058000,교남동,CS300028,화초,8,8,0,0,0,0,0
20231,1111058000,교남동,CS300032,가전제품,6,6,0,0,0,0,0
20231,1111058000,교남동,CS300035,인테리어,3,3,0,0,0,0,0
20231,1111058000,교남동,CS300038,자동차부품,1,1,0,0,0,0,0
20231,1111058000,교남동,CS300040,재생용품 판매점,1,1,0,0,0,0,0
20231,1111058000,교남동,CS300041,예술품,6,6,17,1,0,0,0
20231,1111058000,교남동,CS300043,전자상거래업,31,31,0,0,3,1,0
20231,1111060000,가회동,CS100001,한식음식점,81,88,1,1,2,2,7
20231,1111060000,가회동,CS100002,중식음식점,2,2,0,0,0,0,0
20231,1111060000,가회동,CS100003,일식음식점,7,8,13,1,0,0,1
20231,1111060000,가회동,CS100004,양식음식점,25,27,0,0,7,2,2
20231,1111060000,가회동,CS100005,제과점,18,19,0,0,0,0,1
20231,1111060000,가회동,CS100006,패스트푸드점,10,11,9,1,0,0,1
20231,1111060000,가회동,CS100007,치킨전문점,2,3,0,0,0,0,1
20231,1111060000,가회동,CS100008,분식전문점,27,30,0,0,3,1,3
20231,1111060000,가회동,CS100009,호프-간이주점,3,3,0,0,0,0,0
20231,1111060000,가회동,CS100010,커피-음료,63,77,1,1,0,0,14
20231,1111060000,가회동,CS200001,일반교습학원,9,9,11,1,0,0,0
20231,1111060000,가회동,CS200003,예술학원,3,3,0,0,0,0,0
20231,1111060000,가회동,CS200005,스포츠 강습,3,3,0,0,0,0,0
20231,1111060000,가회동,CS200007,치과의원,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200008,한의원,3,3,0,0,0,0,0
20231,1111060000,가회동,CS200010,변호사사무소,2,2,0,0,0,0,0
20231,1111060000,가회동,CS200012,법무사사무소,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200013,기타법무서비스,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200015,세무사사무소,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200016,당구장,4,4,0,0,25,1,0
20231,1111060000,가회동,CS200018,볼링장,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200021,기타오락장,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200025,자동차수리,3,3,0,0,0,0,0
20231,1111060000,가회동,CS200026,자동차미용,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200028,미용실,7,7,0,0,0,0,0
20231,1111060000,가회동,CS200030,피부관리실,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200031,세탁소,3,3,0,0,0,0,0
20231,1111060000,가회동,CS200032,가전제품수리,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200033,부동산중개업,24,24,0,0,0,0,0
20231,1111060000,가회동,CS200034,여관,7,7,14,1,0,0,0
20231,1111060000,가회동,CS200035,게스트하우스,38,38,0,0,0,0,0
20231,1111060000,가회동,CS200036,고시원,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200037,노래방,4,4,0,0,0,0,0
20231,1111060000,가회동,CS200041,사진관,18,18,17,3,0,0,0
20231,1111060000,가회동,CS200042,통번역서비스,1,1,0,0,0,0,0
20231,1111060000,가회동,CS200044,여행사,3,3,0,0,0,0,0
20231,1111060000,가회동,CS200046,의류임대,3,3,0,0,0,0,0
20231,1111060000,가회동,CS200047,가정용품임대,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300001,슈퍼마켓,26,26,12,3,8,2,0
20231,1111060000,가회동,CS300002,편의점,1,7,0,0,0,0,6
20231,1111060000,가회동,CS300003,컴퓨터및주변장치판매,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300004,핸드폰,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300005,주류도매,2,2,0,0,0,0,0
20231,1111060000,가회동,CS300006,미곡판매,6,6,0,0,0,0,0
20231,1111060000,가회동,CS300007,육류판매,2,2,0,0,0,0,0
20231,1111060000,가회동,CS300008,수산물판매,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300009,청과상,2,2,0,0,0,0,0
20231,1111060000,가회동,CS300010,반찬가게,14,14,0,0,0,0,0
20231,1111060000,가회동,CS300011,일반의류,16,16,0,0,0,0,0
20231,1111060000,가회동,CS300012,한복점,6,6,0,0,17,1,0
20231,1111060000,가회동,CS300013,유아의류,3,3,0,0,0,0,0
20231,1111060000,가회동,CS300014,신발,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300015,가방,8,8,0,0,0,0,0
20231,1111060000,가회동,CS300016,안경,2,2,0,0,0,0,0
20231,1111060000,가회동,CS300017,시계및귀금속,9,9,11,1,0,0,0
20231,1111060000,가회동,CS300018,의약품,1,2,0,0,0,0,1
20231,1111060000,가회동,CS300020,서적,5,5,0,0,0,0,0
20231,1111060000,가회동,CS300021,문구,8,11,9,1,0,0,3
20231,1111060000,가회동,CS300022,화장품,8,9,11,1,11,1,1
20231,1111060000,가회동,CS300023,미용재료,1,1,0,0,100,1,0
20231,1111060000,가회동,CS300024,운동/경기용품,3,3,0,0,0,0,0
20231,1111060000,가회동,CS300026,완구,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300027,섬유제품,3,3,0,0,0,0,0
20231,1111060000,가회동,CS300028,화초,12,12,8,1,0,0,0
20231,1111060000,가회동,CS300031,가구,3,3,0,0,0,0,0
20231,1111060000,가회동,CS300032,가전제품,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300033,철물점,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300034,악기,1,1,100,1,0,0,0
20231,1111060000,가회동,CS300035,인테리어,7,7,0,0,0,0,0
20231,1111060000,가회동,CS300036,조명용품,2,2,0,0,0,0,0
20231,1111060000,가회동,CS300038,자동차부품,1,1,0,0,0,0,0
20231,1111060000,가회동,CS300041,예술품,33,33,3,1,0,0,0
20231,1111060000,가회동,CS300043,전자상거래업,26,26,0,0,4,1,0
20231,1111061500,종로1?2?3?4가동,CS100001,한식음식점,1017,1098,3,29,3,32,81
20231,1111061500,종로1?2?3?4가동,CS100002,중식음식점,74,77,3,2,0,0,3
20231,1111061500,종로1?2?3?4가동,CS100003,일식음식점,103,113,4,4,4,4,10
20231,1111061500,종로1?2?3?4가동,CS100004,양식음식점,156,168,5,9,1,2,12
20231,1111061500,종로1?2?3?4가동,CS100005,제과점,42,62,0,0,2,1,20
20231,1111061500,종로1?2?3?4가동,CS100006,패스트푸드점,38,68,2,1,3,2,30
20231,1111061500,종로1?2?3?4가동,CS100007,치킨전문점,11,31,3,1,7,2,20
20231,1111061500,종로1?2?3?4가동,CS100008,분식전문점,263,287,2,6,3,9,24
20231,1111061500,종로1?2?3?4가동,CS100009,호프-간이주점,149,166,1,1,3,5,17
20231,1111061500,종로1?2?3?4가동,CS100010,커피-음료,280,389,3,13,3,10,109
20231,1111061500,종로1?2?3?4가동,CS200001,일반교습학원,39,39,5,2,3,1,0
20231,1111061500,종로1?2?3?4가동,CS200002,외국어학원,43,43,5,2,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200003,예술학원,30,31,3,1,3,1,1
20231,1111061500,종로1?2?3?4가동,CS200004,컴퓨터학원,18,18,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200005,스포츠 강습,27,29,0,0,0,0,2
20231,1111061500,종로1?2?3?4가동,CS200006,일반의원,62,62,5,3,3,2,0
20231,1111061500,종로1?2?3?4가동,CS200007,치과의원,52,52,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200008,한의원,35,35,3,1,3,1,0
20231,1111061500,종로1?2?3?4가동,CS200010,변호사사무소,40,40,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200011,변리사사무소,8,8,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200012,법무사사무소,18,18,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200013,기타법무서비스,29,29,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200014,회계사사무소,17,17,0,0,12,2,0
20231,1111061500,종로1?2?3?4가동,CS200015,세무사사무소,106,106,0,0,1,1,0
20231,1111061500,종로1?2?3?4가동,CS200016,당구장,48,49,6,3,4,2,1
20231,1111061500,종로1?2?3?4가동,CS200017,골프연습장,8,9,11,1,0,0,1
20231,1111061500,종로1?2?3?4가동,CS200018,볼링장,2,2,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200019,PC방,5,6,0,0,0,0,1
20231,1111061500,종로1?2?3?4가동,CS200020,전자게임장,8,8,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200021,기타오락장,11,12,17,2,0,0,1
20231,1111061500,종로1?2?3?4가동,CS200022,복권방,7,7,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200023,통신기기수리,9,9,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200024,스포츠클럽,11,11,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200025,자동차수리,6,7,0,0,0,0,1
20231,1111061500,종로1?2?3?4가동,CS200026,자동차미용,1,1,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200027,모터사이클수리,5,5,20,1,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200028,미용실,31,35,0,0,0,0,4
20231,1111061500,종로1?2?3?4가동,CS200029,네일숍,13,13,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200030,피부관리실,34,35,3,1,6,2,1
20231,1111061500,종로1?2?3?4가동,CS200031,세탁소,16,17,6,1,0,0,1
20231,1111061500,종로1?2?3?4가동,CS200032,가전제품수리,33,33,3,1,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200033,부동산중개업,182,182,0,0,1,1,0
20231,1111061500,종로1?2?3?4가동,CS200034,여관,122,123,5,6,2,3,1
20231,1111061500,종로1?2?3?4가동,CS200035,게스트하우스,25,26,0,0,4,1,1
20231,1111061500,종로1?2?3?4가동,CS200036,고시원,10,10,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200037,노래방,31,31,0,0,3,1,0
20231,1111061500,종로1?2?3?4가동,CS200038,독서실,7,7,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200039,DVD방,12,12,8,1,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200040,녹음실,2,2,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200041,사진관,42,42,2,1,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200042,통번역서비스,53,53,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200043,건축물청소,17,17,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200044,여행사,541,542,1,3,1,3,1
20231,1111061500,종로1?2?3?4가동,CS200045,비디오/서적임대,4,5,0,0,20,1,1
20231,1111061500,종로1?2?3?4가동,CS200046,의류임대,13,13,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS200047,가정용품임대,2,2,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300001,슈퍼마켓,171,172,6,10,1,1,1
20231,1111061500,종로1?2?3?4가동,CS300002,편의점,9,122,2,2,3,3,113
20231,1111061500,종로1?2?3?4가동,CS300003,컴퓨터및주변장치판매,56,56,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300004,핸드폰,43,43,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300005,주류도매,6,6,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300006,미곡판매,12,12,0,0,8,1,0
20231,1111061500,종로1?2?3?4가동,CS300007,육류판매,13,13,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300008,수산물판매,20,20,0,0,5,1,0
20231,1111061500,종로1?2?3?4가동,CS300009,청과상,25,25,8,2,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300010,반찬가게,85,85,2,2,1,1,0
20231,1111061500,종로1?2?3?4가동,CS300011,일반의류,495,495,1,6,4,19,0
20231,1111061500,종로1?2?3?4가동,CS300012,한복점,160,160,2,3,2,3,0
20231,1111061500,종로1?2?3?4가동,CS300013,유아의류,86,86,0,0,1,1,0
20231,1111061500,종로1?2?3?4가동,CS300014,신발,36,36,3,1,6,2,0
20231,1111061500,종로1?2?3?4가동,CS300015,가방,44,44,2,1,9,4,0
20231,1111061500,종로1?2?3?4가동,CS300016,안경,23,31,0,0,3,1,8
20231,1111061500,종로1?2?3?4가동,CS300017,시계및귀금속,2484,2487,1,12,2,37,3
20231,1111061500,종로1?2?3?4가동,CS300018,의약품,73,76,1,1,3,2,3
20231,1111061500,종로1?2?3?4가동,CS300019,의료기기,39,39,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300020,서적,74,74,0,0,4,3,0
20231,1111061500,종로1?2?3?4가동,CS300021,문구,91,98,0,0,1,1,7
20231,1111061500,종로1?2?3?4가동,CS300022,화장품,121,141,1,2,3,4,20
20231,1111061500,종로1?2?3?4가동,CS300023,미용재료,51,51,4,2,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300024,운동/경기용품,23,23,0,0,0,0,0
20231,1111061500,종로1?2?3?4가동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
